DATE,TIME,ax,ay,az,gx,gy,gz,ma,mg,label
10/08/2020, 17:29:12,-0.17723145,-3.527864,9.057964,-0.011334497,-0.023315335,-0.0010073337,9.72234297657868,0.025943985144033004,stand
10/08/2020, 17:29:12,-0.17962648,-3.6380348,9.196876,-0.011334497,-0.023315335,-0.0010073337,9.891920102711184,0.025943985144033004,stand
10/08/2020, 17:29:12,-0.17962648,-3.6380348,9.196876,0.0045479937,-0.018428415,-0.009559444,9.891920102711184,0.021252616318476164,stand
10/08/2020, 17:29:12,-0.081430666,-3.7146754,9.295072,0.0045479937,-0.018428415,-0.009559444,10.01018484151787,0.021252616318476164,stand
10/08/2020, 17:29:12,-0.081430666,-3.7146754,9.295072,0.025317404,-0.004989385,-0.015668094,10.01018484151787,0.030188641989018113,stand
10/08/2020, 17:29:12,-0.07424561,-3.666775,9.314231,0.025317404,-0.004989385,-0.015668094,10.010277160733773,0.030188641989018113,stand
10/08/2020, 17:29:12,-0.07424561,-3.666775,9.314231,0.032647785,-0.0013241951,-0.020555016,10.010277160733773,0.03860233170918299,stand
10/08/2020, 17:29:12,-0.10777588,-3.6332448,9.304651,0.032647785,-0.0013241951,-0.020555016,9.989425316417913,0.03860233170918299,stand
10/08/2020, 17:29:12,-0.10777588,-3.6332448,9.304651,0.026539136,-0.004989385,-0.015668094,9.989425316417913,0.03122032773065882,stand
10/08/2020, 17:29:12,-0.17483643,-3.558999,9.177715,0.026539136,-0.004989385,-0.015668094,9.845176496751805,0.03122032773065882,stand
10/08/2020, 17:29:12,-0.17483643,-3.558999,9.177715,0.008213184,-0.004989385,-0.012002904,9.845176496751805,0.015375957094337448,stand
10/08/2020, 17:29:12,-0.12454102,-3.4560134,8.990904,0.008213184,-0.004989385,-0.012002904,9.633062414913807,0.015375957094337448,stand
10/08/2020, 17:29:12,-0.12454102,-3.4560134,8.990904,-0.014999687,-0.011098035,-0.010781174,9.633062414913807,0.02154972575544001,stand
10/08/2020, 17:29:12,-0.122146,-3.432063,8.871153,-0.014999687,-0.011098035,-0.010781174,9.512693108081303,0.02154972575544001,stand
10/08/2020, 17:29:12,-0.122146,-3.432063,8.871153,-0.030882176,-0.013541495,-0.007115984,9.512693108081303,0.03446328655356239,stand
10/08/2020, 17:29:12,-0.13651612,-3.5733693,8.873548,-0.030882176,-0.013541495,-0.007115984,9.566998000768425,0.03446328655356239,stand
10/08/2020, 17:29:12,-0.13651612,-3.5733693,8.873548,-0.032103907,-0.013541495,-0.008337714,9.566998000768425,0.03582667210990258,stand
10/08/2020, 17:29:12,-0.11256592,-3.647615,8.928633,-0.032103907,-0.013541495,-0.008337714,9.645633649007296,0.03582667210990258,stand
10/08/2020, 17:29:12,-0.11256592,-3.647615,8.928633,-0.021108337,-0.011098035,-0.018111553,9.645633649007296,0.029945894670251792,stand
10/08/2020, 17:29:12,-0.12454102,-3.7937112,9.012459,-0.021108337,-0.011098035,-0.018111553,9.779170142162435,0.029945894670251792,stand
10/08/2020, 17:29:12,-0.12454102,-3.7937112,9.012459,-0.004004116,-0.004989385,-0.021776743,9.779170142162435,0.022696992228395708,stand
10/08/2020, 17:29:12,-0.17004639,-3.8272414,9.029224,-0.004004116,-0.004989385,-0.021776743,9.808342666116527,0.022696992228395708,stand
10/08/2020, 17:29:12,-0.17004639,-3.8272414,9.029224,0.013100104,0.002340995,-0.021776743,9.808342666116527,0.025520962735240498,stand
10/08/2020, 17:29:12,-0.17723145,-3.7482057,9.024434,0.013100104,0.002340995,-0.021776743,9.773477748836402,0.025520962735240498,stand
10/08/2020, 17:29:12,-0.17723145,-3.7482057,9.024434,0.014321834,0.003562725,-0.024220206,9.773477748836402,0.028362410065525423,stand
10/08/2020, 17:29:12,-0.22513184,-3.6739602,9.0004835,0.014321834,0.003562725,-0.024220206,9.724061467683494,0.028362410065525423,stand
10/08/2020, 17:29:12,-0.22513184,-3.6739602,9.0004835,0.0033262637,-1.0246504E-4,-0.019333284,9.724061467683494,0.019617604677230446,stand
10/08/2020, 17:29:12,-0.2562671,-3.6404297,8.998089,0.0033262637,-1.0246504E-4,-0.019333284,9.70999506674692,0.019617604677230446,stand
10/08/2020, 17:29:12,-0.2562671,-3.6404297,8.998089,-0.0076693064,-0.0037676552,-0.015668094,9.70999506674692,0.017846642836563467,stand
10/08/2020, 17:29:12,-0.2203418,-3.6212697,8.976534,-0.0076693064,-0.0037676552,-0.015668094,9.681957727906775,0.017846642836563467,stand
10/08/2020, 17:29:13,1.4106666,-3.300337,18.041683,-0.11884674,0.073201336,-0.033994045,18.39523138240152,0.143661329346619,stand
10/08/2020, 17:29:13,-3.9781277,-4.3493557,9.604029,-0.11884674,0.073201336,-0.033994045,11.26852973682347,0.143661329346619,stand
10/08/2020, 17:29:13,-3.9781277,-4.3493557,9.604029,0.22812459,0.26012602,0.011209967,11.26852973682347,0.34616764717111176,stand
10/08/2020, 17:29:13,-1.1208692,-3.7697608,0.34967285,0.22812459,0.26012602,0.011209967,3.9483813926995137,0.34616764717111176,stand
10/08/2020, 17:29:13,-1.1208692,-3.7697608,0.34967285,-0.06264716,-0.14915353,0.0051013166,3.9483813926995137,0.16185631074529508,stand
10/08/2020, 17:29:13,4.0571632,-2.694397,9.80521,-0.06264716,-0.14915353,0.0051013166,10.948173087811574,0.16185631074529508,stand
