DATE,TIME,ax,ay,az,gx,gy,gz,lx,ly,lz,mx,my,mz,ma,mg,ml,mm
31/01/2020, 11:08:32,1.5399976,0.5245093,6.327642,-1.5170065,-0.64362925,0.84104526,-0.6675794,-0.016394854,-1.5686669,-37.989822,-19.065903,-47.284897,6.533433659287207,1.850114730568027,1.704889150655862,63.581418050912355
31/01/2020, 11:08:32,1.5399976,0.5245093,6.327642,-1.5170065,-0.64362925,0.84104526,-1.4162165,-0.17198157,-2.4805121,-37.989822,-19.065903,-47.284897,6.533433659287207,1.850114730568027,2.8615008829387114,63.581418050912355
31/01/2020, 11:08:32,1.5399976,0.5245093,6.327642,-1.5170065,-0.64362925,0.84104526,-1.4162165,-0.17198157,-2.4805121,-38.062286,-18.084793,-46.459297,6.533433659287207,1.850114730568027,2.8615008829387114,62.72370907284472
31/01/2020, 11:08:32,1.5399976,0.5245093,6.327642,-1.5170065,-0.64362925,0.84104526,-1.4415526,-0.47939587,-2.9942288,-38.062286,-18.084793,-46.459297,6.533433659287207,1.850114730568027,3.3575736407829067,62.72370907284472
31/01/2020, 11:08:32,1.477727,0.36164796,6.9958525,-1.5170065,-0.64362925,0.84104526,-1.4415526,-0.47939587,-2.9942288,-38.062286,-18.084793,-46.459297,7.159358790268679,1.850114730568027,3.3575736407829067,62.72370907284472
31/01/2020, 11:08:32,1.7771046,0.6490503,7.448511,-1.5170065,-0.64362925,0.84104526,-1.4415526,-0.47939587,-2.9942288,-38.062286,-18.084793,-46.459297,7.685029932403562,1.850114730568027,3.3575736407829067,62.72370907284472
31/01/2020, 11:08:32,1.7771046,0.6490503,7.448511,-1.5170065,-0.64362925,0.84104526,-1.4415526,-0.47939587,-2.9942288,-37.969254,-16.507217,-46.1531,7.685029932403562,1.850114730568027,3.3575736407829067,62.00210475270008
31/01/2020, 11:08:32,1.7771046,0.6490503,7.448511,-1.5157849,-0.4359352,1.2539899,-1.4415526,-0.47939587,-2.9942288,-37.969254,-16.507217,-46.1531,7.685029932403562,2.0149774181376268,3.3575736407829067,62.00210475270008
31/01/2020, 11:08:32,1.7771046,0.6490503,7.448511,-1.5157849,-0.4359352,1.2539899,-1.299016,-1.179594,-2.53832,-37.969254,-16.507217,-46.1531,7.685029932403562,2.0149774181376268,3.085766260480682,62.00210475270008
31/01/2020, 11:08:32,1.9854712,0.85741705,7.3622904,-1.5157849,-0.4359352,1.2539899,-1.299016,-1.179594,-2.53832,-37.969254,-16.507217,-46.1531,7.673368213907937,2.0149774181376268,3.085766260480682,62.00210475270008
31/01/2020, 11:08:33,-1.7651294,4.2439747,8.784932,0.06269041,-0.3088753,-0.3428112,-0.5389675,-1.265712,-0.04933834,-25.715363,-28.705444,-50.73349,9.914738309241613,0.46567537007411736,1.3765707943911247,63.71161128185733
31/01/2020, 11:08:33,-1.7651294,4.2439747,8.784932,0.06269041,-0.3088753,-0.3428112,-1.0215626,-1.1548464,0.27030468,-25.715363,-28.705444,-50.73349,9.914738309241613,0.46567537007411736,1.5653513962441237,63.71161128185733
31/01/2020, 11:08:33,-1.7004639,3.999683,8.832832,0.06269041,-0.3088753,-0.3428112,-1.0215626,-1.1548464,0.27030468,-25.715363,-28.705444,-50.73349,9.844184468759833,0.46567537007411736,1.5653513962441237,63.71161128185733
31/01/2020, 11:08:33,-1.6645386,3.7074904,8.885523,0.06269041,-0.3088753,-0.3428112,-1.0215626,-1.1548464,0.27030468,-25.715363,-28.705444,-50.73349,9.770808073053958,0.46567537007411736,1.5653513962441237,63.71161128185733
31/01/2020, 11:08:33,-1.6645386,3.7074904,8.885523,0.06269041,-0.3088753,-0.3428112,-1.0215626,-1.1548464,0.27030468,-26.061615,-29.134583,-50.08177,9.770808073053958,0.46567537007411736,1.5653513962441237,63.53121709979061
31/01/2020, 11:08:33,-1.6645386,3.7074904,8.885523,0.06269041,-0.3088753,-0.3428112,-1.2344829,-0.5364282,0.22875118,-26.061615,-29.134583,-50.08177,9.770808073053958,0.46567537007411736,1.3652949583314804,63.53121709979061
31/01/2020, 11:08:33,-1.6813037,3.647615,8.921448,0.06269041,-0.3088753,-0.3428112,-1.2344829,-0.5364282,0.22875118,-26.061615,-29.134583,-50.08177,9.78386974345104,0.46567537007411736,1.3652949583314804,63.53121709979061
31/01/2020, 11:08:33,-1.7172291,3.781736,9.077125,0.06269041,-0.3088753,-0.3428112,-1.2344829,-0.5364282,0.22875118,-26.061615,-29.134583,-50.08177,9.982213842510465,0.46567537007411736,1.3652949583314804,63.53121709979061
31/01/2020, 11:08:33,-1.7172291,3.781736,9.077125,0.06269041,-0.3088753,-0.3428112,-1.2344829,-0.5364282,0.22875118,-26.304031,-29.781296,-49.555656,9.982213842510465,0.46567537007411736,1.3652949583314804,63.51842826344424
31/01/2020, 11:08:33,-1.7172291,3.781736,9.077125,0.06269041,-0.3088753,-0.3428112,-1.0632914,-0.29310274,0.12042904,-26.304031,-29.781296,-49.555656,9.982213842510465,0.46567537007411736,1.1095048609519866,63.51842826344424
31/01/2020, 11:08:33,-1.7627344,4.0356083,8.935819,0.06269041,-0.3088753,-0.3428112,-1.0632914,-0.29310274,0.12042904,-26.304031,-29.781296,-49.555656,9.962039060193291,0.46567537007411736,1.1095048609519866,63.51842826344424
31/01/2020, 11:08:33,-1.710044,4.1984696,8.840017,0.06269041,-0.3088753,-0.3428112,-1.0632914,-0.29310274,0.12042904,-26.304031,-29.781296,-49.555656,9.934651683659538,0.46567537007411736,1.1095048609519866,63.51842826344424
31/01/2020, 11:08:33,-1.710044,4.1984696,8.840017,0.06269041,-0.3088753,-0.3428112,-1.0632914,-0.29310274,0.12042904,-26.266983,-30.107925,-49.68363,9.934651683659538,0.46567537007411736,1.1095048609519866,63.75660631563377
31/01/2020, 11:08:33,-1.4010864,4.2751102,8.669971,0.06269041,-0.3088753,-0.3428112,-1.0632914,-0.29310274,0.12042904,-26.266983,-30.107925,-49.68363,9.767702701580554,0.46567537007411736,1.1095048609519866,63.75660631563377
31/01/2020, 11:08:33,-1.0106983,4.2296047,8.799302,0.06269041,-0.3088753,-0.3428112,-1.0632914,-0.29310274,0.12042904,-26.266983,-30.107925,-49.68363,9.815232277155571,0.46567537007411736,1.1095048609519866,63.75660631563377
31/01/2020, 11:08:33,-1.0106983,4.2296047,8.799302,0.06269041,-0.3088753,-0.3428112,-0.96762216,-0.83204913,0.22202015,-26.266983,-30.107925,-49.68363,9.815232277155571,0.46567537007411736,1.295334454881927,63.75660631563377
31/01/2020, 11:08:33,-1.0106983,4.2296047,8.799302,0.06269041,-0.3088753,-0.3428112,-0.96762216,-0.83204913,0.22202015,-26.542572,-30.092957,-49.124557,9.815232277155571,0.46567537007411736,1.295334454881927,63.429616994774335
31/01/2020, 11:08:33,-1.0106983,4.2296047,8.799302,-0.0680347,-0.38950947,-0.19864705,-0.96762216,-0.83204913,0.22202015,-26.542572,-30.092957,-49.124557,9.815232277155571,0.44250084574657,1.295334454881927,63.429616994774335
31/01/2020, 11:08:33,-0.74724615,4.174519,9.091495,-0.0680347,-0.38950947,-0.19864705,-0.96762216,-0.83204913,0.22202015,-26.542572,-30.092957,-49.124557,10.031961898914503,0.44250084574657,1.295334454881927,63.429616994774335
31/01/2020, 11:08:33,-0.6011499,3.9493873,9.398057,-0.0680347,-0.38950947,-0.19864705,-0.96762216,-0.83204913,0.22202015,-26.542572,-30.092957,-49.124557,10.211881140881566,0.44250084574657,1.295334454881927,63.429616994774335
31/01/2020, 11:08:34,0.79993653,2.8668385,10.566827,0.010156019,-0.21113688,0.47819138,-0.40617996,-1.0386319,0.73949337,-35.007065,-19.646896,-46.058014,10.978000284057519,0.5228278087438123,1.3381288671059837,61.096937483185016
31/01/2020, 11:08:34,0.7592212,2.7207422,10.526112,0.010156019,-0.21113688,0.47819138,-0.40617996,-1.0386319,0.73949337,-35.007065,-19.646896,-46.058014,10.898526531480595,0.5228278087438123,1.3381288671059837,61.096937483185016
31/01/2020, 11:08:34,0.7592212,2.7207422,10.526112,0.010156019,-0.21113688,0.47819138,-0.06303835,-0.35942554,0.6163187,-35.007065,-19.646896,-46.058014,10.898526531480595,0.5228278087438123,0.7162466746656239,61.096937483185016
31/01/2020, 11:08:34,0.7592212,2.7207422,10.526112,0.010156019,-0.21113688,0.47819138,-0.06303835,-0.35942554,0.6163187,-34.873474,-19.291016,-46.12271,10.898526531480595,0.5228278087438123,0.7162466746656239,60.95577878973926
31/01/2020, 11:08:34,0.7592212,2.7207422,10.526112,0.30459297,-0.21724553,0.29004496,-0.06303835,-0.35942554,0.6163187,-34.873474,-19.291016,-46.12271,10.898526531480595,0.47339051364244655,0.7162466746656239,60.95577878973926
31/01/2020, 11:08:34,0.81191164,2.806963,10.516531,0.30459297,-0.21724553,0.29004496,-0.06303835,-0.35942554,0.6163187,-34.873474,-19.291016,-46.12271,10.914928570046966,0.47339051364244655,0.7162466746656239,60.95577878973926
31/01/2020, 11:08:34,0.81191164,2.9674294,10.499766,0.30459297,-0.21724553,0.29004496,-0.06303835,-0.35942554,0.6163187,-34.873474,-19.291016,-46.12271,10.94120336875724,0.47339051364244655,0.7162466746656239,60.95577878973926
31/01/2020, 11:08:34,0.81191164,2.9674294,10.499766,0.30459297,-0.21724553,0.29004496,-0.13206649,0.1898911,0.7660551,-34.873474,-19.291016,-46.12271,10.94120336875724,0.47339051364244655,0.8002128556172049,60.95577878973926
31/01/2020, 11:08:34,0.81191164,2.9674294,10.499766,0.30459297,-0.21724553,0.29004496,-0.13206649,0.1898911,0.7660551,-34.900467,-19.20665,-44.943924,10.94120336875724,0.47339051364244655,0.8002128556172049,60.057424911358076
31/01/2020, 11:08:34,0.90052736,3.2404616,10.523716,0.30459297,-0.21724553,0.29004496,-0.13206649,0.1898911,0.7660551,-34.900467,-19.20665,-44.943924,11.048083032978077,0.47339051364244655,0.8002128556172049,60.057424911358076
31/01/2020, 11:08:34,1.0562036,3.391348,10.585987,0.30459297,-0.21724553,0.29004496,-0.13206649,0.1898911,0.7660551,-34.900467,-19.20665,-44.943924,11.166016712450967,0.47339051364244655,0.8002128556172049,60.057424911358076
31/01/2020, 11:08:34,1.0562036,3.391348,10.585987,0.30459297,-0.21724553,0.29004496,-0.4901018,0.06643844,1.2578373,-34.900467,-19.20665,-44.943924,11.166016712450967,0.47339051364244655,1.3515800073352084,60.057424911358076
31/01/2020, 11:08:34,1.0562036,3.391348,10.585987,0.30459297,-0.21724553,0.29004496,-0.4901018,0.06643844,1.2578373,-35.150696,-18.873138,-44.8006,11.166016712450967,0.47339051364244655,1.3515800073352084,59.99050227743773
31/01/2020, 11:08:34,1.2765454,3.4464333,10.538086,0.30459297,-0.21724553,0.29004496,-0.4901018,0.06643844,1.2578373,-35.150696,-18.873138,-44.8006,11.160588063765662,0.47339051364244655,1.3515800073352084,59.99050227743773
31/01/2020, 11:08:34,1.585503,3.319497,10.454261,0.30459297,-0.21724553,0.29004496,-0.4901018,0.06643844,1.2578373,-35.150696,-18.873138,-44.8006,11.082619283355358,0.47339051364244655,1.3515800073352084,59.99050227743773
31/01/2020, 11:08:34,1.585503,3.319497,10.454261,0.30459297,-0.21724553,0.29004496,-0.53785795,-0.029908419,1.2271175,-35.150696,-18.873138,-44.8006,11.082619283355358,0.47339051364244655,1.3401504172200607,59.99050227743773
31/01/2020, 11:08:34,1.585503,3.319497,10.454261,0.30459297,-0.21724553,0.29004496,-0.53785795,-0.029908419,1.2271175,-35.181534,-19.293457,-44.487053,11.082619283355358,0.47339051364244655,1.3401504172200607,59.90889485684235
31/01/2020, 11:08:34,1.8513502,3.1183155,10.523716,0.30459297,-0.21724553,0.29004496,-0.53785795,-0.029908419,1.2271175,-35.181534,-19.293457,-44.487053,11.131037089835356,0.47339051364244655,1.3401504172200607,59.90889485684235
31/01/2020, 11:08:34,1.9782863,2.8812087,10.5764065,0.30459297,-0.21724553,0.29004496,-0.53785795,-0.029908419,1.2271175,-35.181534,-19.293457,-44.487053,11.13891170134066,0.47339051364244655,1.3401504172200607,59.90889485684235
31/01/2020, 11:08:34,1.9782863,2.8812087,10.5764065,0.30459297,-0.21724553,0.29004496,-0.52980053,0.39134455,1.2500324,-35.181534,-19.293457,-44.487053,11.13891170134066,0.47339051364244655,1.4129473536326198,59.90889485684235
31/01/2020, 11:08:35,1.9447559,5.113367,7.824529,0.18730687,0.20425133,0.18741964,-0.15198183,-0.15406322,0.28902483,-38.50763,-28.709625,-30.965836,9.547348071906057,0.3345573048991893,0.36106690009367337,57.1486051962222
31/01/2020, 11:08:35,2.1195924,4.897815,7.767049,0.18730687,0.20425133,0.18741964,-0.15198183,-0.15406322,0.28902483,-38.50763,-28.709625,-30.965836,9.423816301346413,0.3345573048991893,0.36106690009367337,57.1486051962222
31/01/2020, 11:08:35,2.2177882,4.82357,7.7239385,0.18730687,0.20425133,0.18741964,-0.15198183,-0.15406322,0.28902483,-38.50763,-28.709625,-30.965836,9.372546898787817,0.3345573048991893,0.36106690009367337,57.1486051962222
31/01/2020, 11:08:35,2.2177882,4.82357,7.7239385,0.18730687,0.20425133,0.18741964,-0.15198183,-0.15406322,0.28902483,-38.37535,-28.821121,-30.744614,9.372546898787817,0.3345573048991893,0.36106690009367337,56.99610387710031
31/01/2020, 11:08:35,2.2177882,4.82357,7.7239385,-0.105908334,0.1541604,0.20941079,-0.15198183,-0.15406322,0.28902483,-38.37535,-28.821121,-30.744614,9.372546898787817,0.28077549802167795,0.36106690009367337,56.99610387710031
31/01/2020, 11:08:35,2.2177882,4.82357,7.7239385,-0.105908334,0.1541604,0.20941079,-0.35999286,-0.059996128,0.07841778,-38.37535,-28.821121,-30.744614,9.372546898787817,0.28077549802167795,0.37328774933424314,56.99610387710031
31/01/2020, 11:08:35,2.2177882,4.82357,7.7239385,-0.105908334,0.1541604,0.20941079,-0.16349256,-0.48632145,0.056229115,-38.37535,-28.821121,-30.744614,9.372546898787817,0.28077549802167795,0.5161395960905163,56.99610387710031
31/01/2020, 11:08:35,2.2058132,4.806804,7.6209526,-0.105908334,0.1541604,0.20941079,-0.16349256,-0.48632145,0.056229115,-38.37535,-28.821121,-30.744614,9.276308360057628,0.28077549802167795,0.5161395960905163,56.99610387710031
31/01/2020, 11:08:35,2.071692,4.9217653,7.5251517,-0.105908334,0.1541604,0.20941079,-0.16349256,-0.48632145,0.056229115,-38.37535,-28.821121,-30.744614,9.227328442880534,0.28077549802167795,0.5161395960905163,56.99610387710031
31/01/2020, 11:08:35,2.071692,4.9217653,7.5251517,-0.105908334,0.1541604,0.20941079,-0.16349256,-0.48632145,0.056229115,-38.76039,-28.933426,-31.218864,9.227328442880534,0.28077549802167795,0.5161395960905163,57.56846845453558
31/01/2020, 11:08:35,2.071692,4.9217653,7.5251517,-0.105908334,0.1541604,0.20941079,-0.16349256,-0.48632145,0.056229115,-38.923843,-28.27951,-30.966064,9.227328442880534,0.28077549802167795,0.5161395960905163,57.216199152774685
31/01/2020, 11:08:35,1.9040406,5.0702567,7.544312,-0.105908334,0.1541604,0.20941079,-0.16349256,-0.48632145,0.056229115,-38.923843,-28.27951,-30.966064,9.287061816025101,0.28077549802167795,0.5161395960905163,57.216199152774685
31/01/2020, 11:08:35,1.7842896,5.130132,7.4676714,-0.105908334,0.1541604,0.20941079,-0.16349256,-0.48632145,0.056229115,-38.923843,-28.27951,-30.966064,9.234070705682106,0.28077549802167795,0.5161395960905163,57.216199152774685
31/01/2020, 11:08:35,1.7842896,5.130132,7.4676714,-0.105908334,0.1541604,0.20941079,0.11482167,-0.75084305,-0.06381416,-38.923843,-28.27951,-30.966064,9.234070705682106,0.28077549802167795,0.7622476938380369,57.216199152774685
31/01/2020, 11:08:35,1.7842896,5.130132,7.4676714,-0.105908334,0.1541604,0.20941079,0.11482167,-0.75084305,-0.06381416,-38.35147,-28.285934,-31.523613,9.234070705682106,0.28077549802167795,0.7622476938380369,57.137269680082966
31/01/2020, 11:08:35,1.710044,5.0415163,7.6496925,-0.105908334,0.1541604,0.20941079,0.11482167,-0.75084305,-0.06381416,-38.35147,-28.285934,-31.523613,9.319814005760037,0.28077549802167795,0.7622476938380369,57.137269680082966
31/01/2020, 11:08:35,1.7651294,4.7804594,7.795789,-0.105908334,0.1541604,0.20941079,0.11482167,-0.75084305,-0.06381416,-38.35147,-28.285934,-31.523613,9.313581295377055,0.28077549802167795,0.7622476938380369,57.137269680082966
31/01/2020, 11:08:35,1.7651294,4.7804594,7.795789,-0.105908334,0.1541604,0.20941079,-0.025117159,-0.6247754,-0.2840352,-38.35147,-28.285934,-31.523613,9.313581295377055,0.28077549802167795,0.6867686527439799,57.137269680082966
31/01/2020, 11:08:35,1.7651294,4.7804594,7.795789,-0.105908334,0.1541604,0.20941079,-0.025117159,-0.6247754,-0.2840352,-38.07068,-28.175308,-31.742859,9.313581295377055,0.28077549802167795,0.6867686527439799,57.016082481440264
31/01/2020, 11:08:35,1.7651294,4.7804594,7.795789,-0.105908334,0.1541604,0.20941079,-0.30739343,-0.3778386,-0.37014532,-38.07068,-28.175308,-31.742859,9.313581295377055,0.28077549802167795,0.6117681724528325,57.016082481440264
31/01/2020, 11:08:36,1.583108,3.0201197,9.429193,-0.11812563,0.38018045,-0.0056137,0.18140197,-0.70881224,0.42577934,-39.153152,-18.49147,-38.086807,10.026815326554638,0.39814865555953094,0.8465279142716793,57.66722387809027
31/01/2020, 11:08:36,1.5040723,3.046465,9.484278,-0.11812563,0.38018045,-0.0056137,0.18140197,-0.70881224,0.42577934,-39.153152,-18.49147,-38.086807,10.074458098948812,0.39814865555953094,0.8465279142716793,57.66722387809027
31/01/2020, 11:08:36,1.5040723,3.046465,9.484278,-0.11812563,0.38018045,-0.0056137,0.18140197,-0.70881224,0.42577934,-38.846603,-18.082138,-38.74945,10.074458098948812,0.39814865555953094,0.8465279142716793,57.77146562423697
31/01/2020, 11:08:36,1.5040723,3.046465,9.484278,-0.11812563,0.38018045,-0.0056137,0.10745108,-0.77305984,0.43377972,-38.846603,-18.082138,-38.74945,10.074458098948812,0.39814865555953094,0.892934544752926,57.77146562423697
31/01/2020, 11:08:36,1.4753321,3.1063404,9.436378,-0.11812563,0.38018045,-0.0056137,0.10745108,-0.77305984,0.43377972,-38.846603,-18.082138,-38.74945,10.043464365395959,0.39814865555953094,0.892934544752926,57.77146562423697
31/01/2020, 11:08:36,1.4394068,3.0752053,9.501043,-0.11812563,0.38018045,-0.0056137,0.10745108,-0.77305984,0.43377972,-38.846603,-18.082138,-38.74945,10.08952941220753,0.39814865555953094,0.892934544752926,57.77146562423697
31/01/2020, 11:08:36,1.4394068,3.0752053,9.501043,-0.11812563,0.38018045,-0.0056137,0.10745108,-0.77305984,0.43377972,-38.53401,-18.305069,-38.97313,10.08952941220753,0.39814865555953094,0.892934544752926,57.78278657024839
31/01/2020, 11:08:36,1.4849122,3.0177248,9.465117,-0.11812563,0.38018045,-0.0056137,0.10745108,-0.77305984,0.43377972,-38.53401,-18.305069,-38.97313,10.04490294744614,0.39814865555953094,0.892934544752926,57.78278657024839
31/01/2020, 11:08:36,1.5783179,3.0225148,9.364527,-0.11812563,0.38018045,-0.0056137,0.10745108,-0.77305984,0.43377972,-38.53401,-18.305069,-38.97313,9.965994400778678,0.39814865555953094,0.892934544752926,57.78278657024839
31/01/2020, 11:08:36,1.5783179,3.0225148,9.364527,-0.11812563,0.38018045,-0.0056137,-0.052048683,-0.61432886,0.469841,-38.53401,-18.305069,-38.97313,9.965994400778678,0.39814865555953094,0.7751513295224324,57.78278657024839
31/01/2020, 11:08:36,1.5783179,3.0225148,9.364527,-0.11812563,0.38018045,-0.0056137,-0.052048683,-0.61432886,0.469841,-38.367126,-17.983063,-39.17601,9.965994400778678,0.39814865555953094,0.7751513295224324,57.70776991600632
31/01/2020, 11:08:36,1.5783179,3.0225148,9.364527,-0.23663345,0.2971028,-0.08869134,-0.052048683,-0.61432886,0.469841,-38.367126,-17.983063,-39.17601,9.965994400778678,0.39004053923090476,0.7751513295224324,57.70776991600632
31/01/2020, 11:08:36,1.5783179,3.0225148,9.364527,-0.23663345,0.2971028,-0.08869134,-0.10159588,-0.49049568,0.45142937,-38.367126,-17.983063,-39.17601,9.965994400778678,0.39004053923090476,0.6743116563026846,57.70776991600632
31/01/2020, 11:08:36,1.6334034,2.9219239,9.390872,-0.23663345,0.2971028,-0.08869134,-0.10159588,-0.49049568,0.45142937,-38.367126,-17.983063,-39.17601,9.969660115635268,0.39004053923090476,0.6743116563026846,57.70776991600632
