DATE,TIME,ax,ay,az,gx,gy,gz,ma,mg,label
28/07/2020, 18:04:00,-3.908672,-9.2328005,-0.855022,-1.986533,0.28588483,-1.1142178,10.062474097160438,2.295544573537068,left
28/07/2020, 18:04:00,-3.908672,-9.2328005,-0.855022,-1.7446305,0.29565868,-1.0616834,10.062474097160438,2.063570003236309,left
28/07/2020, 18:04:00,-4.016448,-9.110655,-1.2621753,-1.7446305,0.29565868,-1.0616834,10.036382450647842,2.063570003236309,left
28/07/2020, 18:04:00,-4.016448,-9.110655,-1.2621753,-1.4233155,0.25411984,-1.0739007,10.036382450647842,1.801018237338991,left
28/07/2020, 18:04:00,-4.145779,-9.22801,-1.7986598,-1.4233155,0.25411984,-1.0739007,10.275156132045113,1.801018237338991,left
28/07/2020, 18:04:00,-4.145779,-9.22801,-1.7986598,-1.1875216,0.1710422,-1.0567964,10.275156132045113,1.598837586746602,left
28/07/2020, 18:04:00,-4.392466,-9.3309965,-2.3734643,-1.1875216,0.1710422,-1.0567964,10.582749505433648,1.598837586746602,left
28/07/2020, 18:04:00,-4.392466,-9.3309965,-2.3734643,-0.89308465,0.09040802,-0.9932665,10.582749505433648,1.338787578046695,left
28/07/2020, 18:04:00,-4.397256,-9.371712,-2.5962012,-0.89308465,0.09040802,-0.9932665,10.672633263202345,1.338787578046695,left
28/07/2020, 18:04:00,-4.397256,-9.371712,-2.5962012,-0.69027746,0.05986477,-0.92607135,10.672633263202345,1.156578962394954,left
28/07/2020, 18:04:00,-4.414021,-9.242381,-3.166216,-0.69027746,0.05986477,-0.92607135,10.720546298946548,1.156578962394954,left
28/07/2020, 18:04:00,-4.414021,-9.242381,-3.166216,-0.5302308,0.087964565,-0.86498487,10.720546298946548,1.0183718930433574,left
28/07/2020, 18:04:00,-4.4475513,-8.784932,-3.283572,-0.5302308,0.087964565,-0.86498487,10.379671939705398,1.0183718930433574,left
28/07/2020, 18:04:00,-4.4475513,-8.784932,-3.283572,-0.28710654,0.08674283,-0.8307764,10.379671939705398,0.8832575515983747,left
28/07/2020, 18:04:00,-4.655918,-8.547825,-3.7649708,-0.28710654,0.08674283,-0.8307764,10.436373333356949,0.8832575515983747,left
28/07/2020, 18:04:00,-4.655918,-8.547825,-3.7649708,0.00855211,0.04153882,-0.74036837,10.436373333356949,0.7415820452607336,left
28/07/2020, 18:04:00,-4.8211746,-8.571775,-3.8511915,0.00855211,0.04153882,-0.74036837,10.561758139293008,0.7415820452607336,left
28/07/2020, 18:04:00,-4.8211746,-8.571775,-3.8511915,0.32375845,-0.029321522,-0.58887386,10.561758139293008,0.6726453109788115,left
28/07/2020, 18:04:00,-4.7133985,-8.861572,-3.8703518,0.32375845,-0.029321522,-0.58887386,10.7574723340744,0.6726453109788115,left
28/07/2020, 18:04:01,3.5110989,-7.2928348,6.5407987,-0.07819072,-0.45814875,-1.126435,10.406502832332727,1.2185524061356567,left
28/07/2020, 18:04:01,2.8500733,-8.322693,7.1874537,-0.07819072,-0.45814875,-1.126435,11.360001145172616,1.2185524061356567,left
28/07/2020, 18:04:01,2.8500733,-8.322693,7.1874537,-0.07208207,-0.4679226,-1.2657123,11.360001145172616,1.3513603927753564,left
28/07/2020, 18:04:01,2.1100123,-9.254355,7.460486,-0.07208207,-0.4679226,-1.2657123,12.072866134495325,1.3513603927753564,left
28/07/2020, 18:04:01,2.1100123,-9.254355,7.460486,0.08185591,-0.4850268,-1.3365726,12.072866134495325,1.4242113023550917,left
28/07/2020, 18:04:01,1.5998731,-9.582474,7.9802055,0.08185591,-0.4850268,-1.3365726,12.572473005944119,1.4242113023550917,left
28/07/2020, 18:04:01,1.5998731,-9.582474,7.9802055,0.30176732,-0.48991373,-1.3610072,12.572473005944119,1.47763988006306,left
28/07/2020, 18:04:01,1.2478052,-9.81958,7.8652444,0.30176732,-0.48991373,-1.3610072,12.642912643620143,1.47763988006306,left
28/07/2020, 18:04:01,1.2478052,-9.81958,7.8652444,0.43982282,-0.50701797,-1.3988808,12.642912643620143,1.5515730534356562,left
28/07/2020, 18:04:01,1.2669654,-9.304651,7.6401124,0.43982282,-0.50701797,-1.3988808,12.105909873291273,1.5515730534356562,left
28/07/2020, 18:04:01,1.2669654,-9.304651,7.6401124,0.5094614,-0.53511775,-1.4685194,12.105909873291273,1.643913408686037,left
28/07/2020, 18:04:01,1.4058765,-8.610096,7.28565,0.5094614,-0.53511775,-1.4685194,11.366218992863706,1.643913408686037,left
28/07/2020, 18:04:01,1.4058765,-8.610096,7.28565,0.51923525,-0.58765215,-1.534493,11.366218992863706,1.7232553401766266,left
28/07/2020, 18:04:01,1.5376027,-8.159832,7.048543,0.51923525,-0.58765215,-1.534493,10.891695842219997,1.7232553401766266,left
28/07/2020, 18:04:01,1.5376027,-8.159832,7.048543,0.4508184,-0.65729076,-1.5968012,10.891695842219997,1.7846686834015517,left
28/07/2020, 18:04:01,1.331631,-8.133487,7.072493,0.4508184,-0.65729076,-1.5968012,10.86034096907536,1.7846686834015517,left
28/07/2020, 18:04:01,1.331631,-8.133487,7.072493,0.33108884,-0.7037165,-1.6615528,10.86034096907536,1.8345556463649633,left
28/07/2020, 18:04:01,1.0106983,-8.509504,7.1419487,0.33108884,-0.7037165,-1.6615528,11.155294978879526,1.8345556463649633,left
28/07/2020, 18:04:01,1.0106983,-8.509504,7.1419487,0.19425507,-0.74159014,-1.7189741,11.155294978879526,1.8821697515462512,left
28/07/2020, 18:04:01,0.79754156,-9.13221,7.429351,0.19425507,-0.74159014,-1.7189741,11.799516179094956,1.8821697515462512,left
28/07/2020, 18:04:01,0.79754156,-9.13221,7.429351,0.15027279,-0.80389833,-1.7800606,11.799516179094956,1.9589411314385154,left
28/07/2020, 18:04:01,0.7879615,-9.618399,7.7598634,0.15027279,-0.80389833,-1.7800606,12.383454922917053,1.9589411314385154,left
28/07/2020, 18:04:01,0.7879615,-9.618399,7.7598634,0.19181162,-0.886976,-1.8582513,12.383454922917053,2.067998101194604,left
28/07/2020, 18:04:01,0.65384036,-9.927357,8.004155,0.19181162,-0.886976,-1.8582513,12.768963093186565,2.067998101194604,left
28/07/2020, 18:04:01,0.65384036,-9.927357,8.004155,0.32253674,-0.94195384,-1.9303335,12.768963093186565,2.1719793695334664,left
28/07/2020, 18:04:01,0.20118165,-9.7621,8.198153,0.32253674,-0.94195384,-1.9303335,12.749461943945779,2.1719793695334664,left
28/07/2020, 18:04:01,0.20118165,-9.7621,8.198153,0.5497785,-0.9859361,-1.9669853,12.749461943945779,2.2678972139092743,left
28/07/2020, 18:04:01,-0.31135255,-9.407638,8.025711,0.5497785,-0.9859361,-1.9669853,12.369827143611941,2.2678972139092743,left
28/07/2020, 18:04:01,-0.31135255,-9.407638,8.025711,0.7819072,-1.0421357,-1.9669853,12.369827143611941,2.3593340304356403,left
28/07/2020, 18:04:01,-0.76161623,-8.914263,7.798184,0.7819072,-1.0421357,-1.9669853,11.868269143476953,2.3593340304356403,left
28/07/2020, 18:04:02,8.080796,9.592053,-18.314714,1.6200141,-0.09407321,-0.5326743,22.197646751473712,1.7079336300225378,left
28/07/2020, 18:04:02,1.4226416,11.977493,-13.859979,1.6200141,-0.09407321,-0.5326743,18.37343907752785,1.7079336300225378,left
28/07/2020, 18:04:02,1.4226416,11.977493,-13.859979,0.8698718,-0.08307764,-1.0800093,18.37343907752785,1.389244043128958,left
28/07/2020, 18:04:02,2.0285816,8.825647,-15.287411,0.8698718,-0.08307764,-1.0800093,17.7682897775542,1.389244043128958,left
28/07/2020, 18:04:02,2.0285816,8.825647,-15.287411,-0.8491024,-0.03420844,-1.163087,17.7682897775542,1.440457031355964,left
28/07/2020, 18:04:02,-0.6394702,3.2069314,-14.5928545,-0.8491024,-0.03420844,-1.163087,14.954756210483149,1.440457031355964,left
28/07/2020, 18:04:02,-0.6394702,3.2069314,-14.5928545,-2.461786,-0.22113313,-0.5925391,14.954756210483149,2.5417302921614544,left
28/07/2020, 18:04:02,-2.5387208,-0.45744875,-11.467354,-2.461786,-0.22113313,-0.5925391,11.75391707243981,2.5417302921614544,left
28/07/2020, 18:04:02,-2.5387208,-0.45744875,-11.467354,-2.6145022,-0.62308234,0.15760317,11.75391707243981,2.69233951653717,left
28/07/2020, 18:04:02,-1.8345851,-1.0609937,-5.8677983,-2.6145022,-0.62308234,0.15760317,6.238787316046486,2.69233951653717,left
28/07/2020, 18:04:02,-1.8345851,-1.0609937,-5.8677983,-0.72692937,-0.8881977,0.35307997,6.238787316046486,1.2008276156102262,left
28/07/2020, 18:04:02,1.0418335,0.5843848,-1.22625,-0.72692937,-0.8881977,0.35307997,1.7119029959979173,1.2008276156102262,left
28/07/2020, 18:04:02,1.0418335,0.5843848,-1.22625,1.9083422,-0.73792493,0.24068081,1.7119029959979173,2.060153046506556,left
28/07/2020, 18:04:02,4.873865,0.38320315,-1.2813355,1.9083422,-0.73792493,0.24068081,5.0540307210666136,2.060153046506556,left
28/07/2020, 18:04:02,4.873865,0.38320315,-1.2813355,3.353649,-1.0115925,0.53511775,5.0540307210666136,3.543533738159665,left
28/07/2020, 18:04:02,1.7028589,-0.46942386,-6.090535,3.353649,-1.0115925,0.53511775,6.341506592370303,3.543533738159665,left
28/07/2020, 18:04:02,1.7028589,-0.46942386,-6.090535,4.3285894,-0.3909536,1.1191047,6.341506592370303,4.487975788515503,left
28/07/2020, 18:04:02,3.2428565,1.3771362,-7.4940166,4.3285894,-0.3909536,1.1191047,8.280876040847494,4.487975788515503,left
28/07/2020, 18:04:02,3.2428565,1.3771362,-7.4940166,5.1153836,0.18570296,1.3463465,8.280876040847494,5.29285217191467,left
28/07/2020, 18:04:02,4.1146436,3.4847536,-10.497371,5.1153836,0.18570296,1.3463465,11.801211441359834,5.29285217191467,left
28/07/2020, 18:04:02,4.1146436,3.4847536,-10.497371,5.417151,0.4850268,1.0372488,11.801211441359834,5.536845749859945,left
28/07/2020, 18:04:02,4.272715,2.7446926,-12.504397,5.417151,0.4850268,1.0372488,13.496273028866307,5.536845749859945,left
28/07/2020, 18:04:02,4.272715,2.7446926,-12.504397,5.068958,0.80878526,0.82588947,13.496273028866307,5.199092252048594,left
28/07/2020, 18:04:02,2.4261549,2.318379,-12.561878,5.068958,0.80878526,0.82588947,13.00238025238698,5.199092252048594,left
28/07/2020, 18:04:02,2.4261549,2.318379,-12.561878,4.3835673,1.0702355,0.7122686,13.00238025238698,4.568193638219933,left
28/07/2020, 18:04:02,-0.8310718,3.551814,-11.778707,4.3835673,1.0702355,0.7122686,12.330611971258595,4.568193638219933,left
28/07/2020, 18:04:02,-0.8310718,3.551814,-11.778707,3.7165027,0.9248496,0.9529494,12.330611971258595,3.946625327397907,left
28/07/2020, 18:04:02,0.3161426,3.1566358,-10.545272,3.7165027,0.9248496,0.9529494,11.012132143742344,3.946625327397907,left
28/07/2020, 18:04:02,0.3161426,3.1566358,-10.545272,2.9126043,-0.01954768,1.0751225,11.012132143742344,3.104759965603213,left
28/07/2020, 18:04:02,4.181704,3.182981,-13.800103,2.9126043,-0.01954768,1.0751225,14.766884059912087,3.104759965603213,left
28/07/2020, 18:04:03,-7.5299416,2.5363257,6.0282645,4.4189973,1.1142178,-2.1135929,9.973612237048966,5.0235737311857696,left
28/07/2020, 18:04:03,-8.387359,2.4764502,5.3073635,4.4189973,1.1142178,-2.1135929,10.229794642560014,5.0235737311857696,left
28/07/2020, 18:04:03,-8.387359,2.4764502,5.3073635,3.9486315,0.92851484,-2.1771228,10.229794642560014,4.603660994044995,left
28/07/2020, 18:04:03,-9.057964,1.4034815,5.372029,3.9486315,0.92851484,-2.1771228,10.624272761548884,4.603660994044995,left
28/07/2020, 18:04:03,-9.057964,1.4034815,5.372029,3.6871812,0.7660247,-2.2736397,10.624272761548884,4.399038156136615,left
28/07/2020, 18:04:03,-9.869876,0.25387207,5.345684,3.6871812,0.7660247,-2.2736397,11.227432451018394,4.399038156136615,left
28/07/2020, 18:04:03,-9.869876,0.25387207,5.345684,3.6089904,0.70982516,-2.3554955,11.227432451018394,4.3677250959140785,left
28/07/2020, 18:04:03,-10.217154,-0.45984375,6.1144853,3.6089904,0.70982516,-2.3554955,11.915897488990932,4.3677250959140785,left
28/07/2020, 18:04:03,-10.217154,-0.45984375,6.1144853,3.7678154,0.79168105,-2.4055865,11.915897488990932,4.539827940333658,left
28/07/2020, 18:04:03,-10.492581,-0.10777588,6.706055,3.7678154,0.79168105,-2.4055865,12.45299382724106,4.539827940333658,left
28/07/2020, 18:04:03,-10.492581,-0.10777588,6.706055,4.014605,0.8723152,-2.4251342,12.45299382724106,4.7706669688276,left
28/07/2020, 18:04:03,-10.856624,0.9316626,6.7611403,4.014605,0.8723152,-2.4251342,12.823700366519928,4.7706669688276,left
28/07/2020, 18:04:03,-10.856624,0.9316626,6.7611403,4.2284074,0.8979716,-2.3958125,12.823700366519928,4.94223628813083,left
28/07/2020, 18:04:03,-11.091336,1.9687061,6.6821046,4.2284074,0.8979716,-2.3958125,13.097483169163466,4.94223628813083,left
28/07/2020, 18:04:03,-11.091336,1.9687061,6.6821046,4.309042,0.82588947,-2.3041828,13.097483169163466,4.955723398288683,left
28/07/2020, 18:04:03,-11.572735,2.6249416,6.6342044,4.309042,0.82588947,-2.3041828,13.595263061238906,4.955723398288683,left
28/07/2020, 18:04:03,-11.572735,2.6249416,6.6342044,4.2797203,0.6646211,-2.2272139,13.595263061238906,4.870134361938712,left
28/07/2020, 18:04:03,-11.764337,3.2404616,6.6581545,4.2797203,0.6646211,-2.2272139,13.900763568676238,4.870134361938712,left
28/07/2020, 18:04:03,-11.764337,3.2404616,6.6581545,4.1783166,0.49480066,-2.24554,13.900763568676238,4.769235442060419,left
28/07/2020, 18:04:03,-12.169095,3.2428565,6.2941117,4.1783166,0.49480066,-2.24554,14.079021089058076,4.769235442060419,left
28/07/2020, 18:04:03,-12.169095,3.2428565,6.2941117,3.900984,0.3494148,-2.2687526,14.079021089058076,4.526257338569003,left
28/07/2020, 18:04:03,-12.399016,3.3434474,5.4223247,3.900984,0.3494148,-2.2687526,13.939722117730648,4.526257338569003,left
28/07/2020, 18:04:03,-12.399016,3.3434474,5.4223247,3.4733784,0.14905107,-2.3689346,13.939722117730648,4.2069496261294805,left
28/07/2020, 18:04:03,-12.291241,3.408113,5.4271145,3.4733784,0.14905107,-2.3689346,13.861580127946143,4.2069496261294805,left
28/07/2020, 18:04:03,-12.291241,3.408113,5.4271145,2.945591,-0.087964565,-2.5595243,13.861580127946143,3.9032561502981538,left
28/07/2020, 18:04:03,-12.269686,2.9817994,4.3493557,2.945591,-0.087964565,-2.5595243,13.354894635269021,3.9032561502981538,left
28/07/2020, 18:04:03,-12.269686,2.9817994,4.3493557,2.3212872,-0.37140593,-2.7281232,13.354894635269021,3.6012459718847087,left
28/07/2020, 18:04:03,-11.852952,2.2752686,4.9217653,2.3212872,-0.37140593,-2.7281232,13.034304436035367,3.6012459718847087,left
28/07/2020, 18:04:03,-11.852952,2.2752686,4.9217653,1.760513,-0.6976078,-2.6975799,13.034304436035367,3.2959064927434283,left
