DATE,TIME,ax,ay,az,gx,gy,gz,ma,mg,label
28/07/2020, 17:56:53,0.2203418,4.7062135,8.617281,0.10384705,-0.05375612,0.00122173,9.82112656063426,0.11694196360003084,right
28/07/2020, 17:56:53,0.019160157,4.6750784,8.425679,0.10384705,-0.05375612,0.00122173,9.635807967158062,0.11694196360003084,right
28/07/2020, 17:56:53,0.019160157,4.6750784,8.425679,0.14416414,-0.00244346,0.0122173,9.635807967158062,0.1447015328810491,right
28/07/2020, 17:56:53,-0.047900394,4.648733,8.308323,0.14416414,-0.00244346,0.0122173,9.520569508399888,0.1447015328810491,right
28/07/2020, 17:56:53,-0.047900394,4.648733,8.308323,0.14049895,0.00488692,0.018325951,9.520569508399888,0.1417733321896226,right
28/07/2020, 17:56:53,-0.22513184,4.646338,8.128696,0.14049895,0.00488692,0.018325951,9.36562047414579,0.1417733321896226,right
28/07/2020, 17:56:53,-0.22513184,4.646338,8.128696,0.11850781,-0.01954768,0.04276055,9.36562047414579,0.12749383335894954,right
28/07/2020, 17:56:53,-0.25147706,4.766089,8.111932,0.11850781,-0.01954768,0.04276055,9.411816097521754,0.12749383335894954,right
28/07/2020, 17:56:53,-0.25147706,4.766089,8.111932,0.07696899,-0.03787363,0.06475169,9.411816097521754,0.10747752743978685,right
28/07/2020, 17:56:53,-0.13172609,4.960086,8.102351,0.07696899,-0.03787363,0.06475169,9.500941972897504,0.10747752743978685,right
28/07/2020, 17:56:53,-0.13172609,4.960086,8.102351,0.021991141,-0.01710422,0.07941245,9.500941972897504,0.08415760387633515,right
28/07/2020, 17:56:53,-0.021555176,5.120552,8.111932,0.021991141,-0.01710422,0.07941245,9.592911737157936,0.08415760387633515,right
28/07/2020, 17:56:53,-0.021555176,5.120552,8.111932,-0.0036651902,0.030543251,0.101403594,9.592911737157936,0.10596703580875634,right
28/07/2020, 17:56:54,-0.22273682,5.391189,8.155042,-0.0036651902,0.030543251,0.101403594,9.778508916334445,0.10596703580875634,right
28/07/2020, 17:56:54,-0.22273682,5.391189,8.155042,-0.05619958,0.02076941,0.074525535,9.778508916334445,0.09562330578086499,right
28/07/2020, 17:56:54,-0.6394702,5.4989653,8.200547,-0.05619958,0.02076941,0.074525535,9.89426681515237,0.09562330578086499,right
28/07/2020, 17:56:54,-0.6394702,5.4989653,8.200547,-0.101403594,-0.06475169,0.06841688,9.89426681515237,0.13840642971431324,right
28/07/2020, 17:56:54,-0.3424878,5.7935524,8.222102,-0.101403594,-0.06475169,0.06841688,10.064070315385239,0.13840642971431324,right
28/07/2020, 17:56:54,-0.3424878,5.7935524,8.222102,-0.09651667,-0.123394735,0.06841688,10.064070315385239,0.17094618245208532,right
28/07/2020, 17:56:54,-0.07903565,5.589976,8.169412,-0.09651667,-0.123394735,0.06841688,9.899159727733181,0.17094618245208532,right
28/07/2020, 17:56:54,-0.07903565,5.589976,8.169412,-0.07696899,-0.10751224,0.07086034,9.899159727733181,0.15001431875341048,right
28/07/2020, 17:56:54,0.081430666,5.350474,8.047266,-0.07696899,-0.10751224,0.07086034,9.663989439204252,0.15001431875341048,right
28/07/2020, 17:56:54,0.081430666,5.350474,8.047266,-0.018325951,-0.0244346,0.10506878,9.663989439204252,0.10941818308020754,right
28/07/2020, 17:56:54,0.20357667,5.2834134,7.8724294,-0.018325951,-0.0244346,0.10506878,9.483198032448655,0.10941818308020754,right
28/07/2020, 17:56:54,0.20357667,5.2834134,7.8724294,0.04520401,0.09896013,0.16126837,9.483198032448655,0.1945353354795115,right
28/07/2020, 17:56:54,0.26345217,5.4199295,7.776629,0.04520401,0.09896013,0.16126837,9.482668455336537,0.1945353354795115,right
28/07/2020, 17:56:54,0.26345217,5.4199295,7.776629,0.09407321,0.21502449,0.19303334,9.482668455336537,0.3038867693813561,right
28/07/2020, 17:56:54,0.05748047,5.5229154,7.678433,0.09407321,0.21502449,0.19303334,9.458553301155662,0.3038867693813561,right
28/07/2020, 17:56:54,0.05748047,5.5229154,7.678433,0.102625325,0.29077175,0.21502449,9.458553301155662,0.3759198041656151,right
